date,category,sales,is_holiday,is_promo
2023-08-22,Clothing,2714.29,0,0
2023-08-23,Clothing,2915.4,0,0
2023-08-24,Clothing,2858.89,0,0
2023-08-25,Clothing,2568.1,0,0
2023-08-26,Clothing,3813.26,0,0
2023-08-27,Clothing,3458.33,0,0
2023-08-28,Clothing,2566.34,0,0
2023-08-29,Clothing,2516.3,0,0
2023-08-30,Clothing,2590.82,0,0
2023-08-31,Clothing,2581.46,0,0
2023-09-01,Clothing,2709.98,0,0
2023-09-02,Clothing,3532.82,0,0
2023-09-03,Clothing,3501.56,0,0
2023-09-04,Clothing,2797.3,0,0
2023-09-05,Clothing,2971.42,0,0
2023-09-06,Clothing,2930.26,0,0
2023-09-07,Clothing,2409.19,0,0
2023-09-08,Clothing,2183.95,0,0
2023-09-09,Clothing,9625.5,0,1
2023-09-10,Clothing,3203.62,0,0
2023-09-11,Clothing,2728.28,0,0
2023-09-12,Clothing,2528.63,0,0
2023-09-13,Clothing,2397.65,0,0
2023-09-14,Clothing,2935.29,0,0
2023-09-15,Clothing,2997.11,0,0
2023-09-16,Clothing,3518.96,0,0
2023-09-17,Clothing,2937.23,0,0
2023-09-18,Clothing,2737.71,0,0
2023-09-19,Clothing,2965.72,0,0
2023-09-20,Clothing,2546.77,0,0
2023-09-21,Clothing,2944.18,0,0
2023-09-22,Clothing,2911.3,0,0
2023-09-23,Clothing,3983.18,0,0
2023-09-24,Clothing,3860.96,0,0
2023-09-25,Clothing,2725.46,0,0
2023-09-26,Clothing,3253.62,0,0
2023-09-27,Clothing,2945.52,0,0
2023-09-28,Clothing,2990.93,0,0
2023-09-29,Clothing,2786.87,0,0
2023-09-30,Clothing,3794.43,0,0
2023-10-01,Clothing,3673.0,0,0
2023-10-02,Clothing,3012.97,0,0
2023-10-03,Clothing,3490.37,0,0
2023-10-04,Clothing,2746.27,0,0
2023-10-05,Clothing,2699.66,0,0
2023-10-06,Clothing,3481.47,0,0
2023-10-07,Clothing,4000.92,0,0
2023-10-08,Clothing,3870.05,0,0
2023-10-09,Clothing,3423.62,0,0
2023-10-10,Clothing,3022.25,0,0
2023-10-11,Clothing,3657.91,0,0
2023-10-12,Clothing,3381.23,0,0
2023-10-13,Clothing,3097.18,0,0
2023-10-14,Clothing,4937.03,0,0
2023-10-15,Clothing,4025.96,0,0
2023-10-16,Clothing,3464.66,0,0
2023-10-17,Clothing,3365.16,0,0
2023-10-18,Clothing,3646.41,0,0
2023-10-19,Clothing,3733.12,0,0
2023-10-20,Clothing,3343.22,0,0
2023-10-21,Clothing,4093.54,0,0
2023-10-22,Clothing,4538.23,0,0
2023-10-23,Clothing,3199.85,0,0
2023-10-24,Clothing,3947.13,0,0
2023-10-25,Clothing,3453.16,0,0
2023-10-26,Clothing,3331.86,0,0
2023-10-27,Clothing,3499.45,0,0
2023-10-28,Clothing,4018.87,0,0
2023-10-29,Clothing,4173.79,0,0
2023-10-30,Clothing,3833.44,0,0
2023-10-31,Clothing,3329.26,0,0
2023-11-01,Clothing,3234.6,0,0
2023-11-02,Clothing,3698.88,0,0
2023-11-03,Clothing,3900.92,0,0
2023-11-04,Clothing,4920.67,0,0
2023-11-05,Clothing,5046.68,0,0
2023-11-06,Clothing,3393.15,0,0
2023-11-07,Clothing,3215.38,0,0
2023-11-08,Clothing,4081.95,0,0
2023-11-09,Clothing,3565.91,0,0
2023-11-10,Clothing,3602.74,0,0
2023-11-11,Clothing,13276.06,0,1
2023-11-12,Clothing,5035.71,0,0
2023-11-13,Clothing,3860.39,0,0
2023-11-14,Clothing,4388.28,0,0
2023-11-15,Clothing,3562.89,0,0
2023-11-16,Clothing,4052.0,0,0
2023-11-17,Clothing,3804.97,0,0
2023-11-18,Clothing,5050.53,0,0
2023-11-19,Clothing,5571.5,0,0
2023-11-20,Clothing,3990.02,0,0
2023-11-21,Clothing,4015.36,0,0
2023-11-22,Clothing,4196.43,0,0
2023-11-23,Clothing,3766.69,0,0
2023-11-24,Clothing,3633.51,0,0
2023-11-25,Clothing,4658.06,0,0
2023-11-26,Clothing,4299.56,0,0
2023-11-27,Clothing,4587.48,0,0
2023-11-28,Clothing,3605.06,0,0
2023-11-29,Clothing,3898.24,0,0
2023-11-30,Clothing,3894.61,0,0
2023-12-01,Clothing,4095.3,0,0
2023-12-02,Clothing,5554.67,0,0
2023-12-03,Clothing,5592.67,0,0
2023-12-04,Clothing,3850.36,0,0
2023-12-05,Clothing,3998.2,0,0
2023-12-06,Clothing,4157.77,0,0
2023-12-07,Clothing,3998.02,0,0
2023-12-08,Clothing,4618.56,0,0
2023-12-09,Clothing,5546.55,0,0
2023-12-10,Clothing,5668.35,0,0
2023-12-11,Clothing,4349.88,0,0
2023-12-12,Clothing,11330.7,0,1
2023-12-13,Clothing,4215.81,0,0
2023-12-14,Clothing,3735.37,0,0
2023-12-15,Clothing,4313.36,0,0
2023-12-16,Clothing,5164.98,0,0
2023-12-17,Clothing,5232.89,0,0
2023-12-18,Clothing,4412.12,0,0
2023-12-19,Clothing,4644.21,0,0
2023-12-20,Clothing,4243.81,0,0
2023-12-21,Clothing,4352.32,0,0
2023-12-22,Clothing,4837.8,0,0
2023-12-23,Clothing,5655.71,0,0
2023-12-24,Clothing,6719.71,0,0
2023-12-25,Clothing,4482.46,0,0
2023-12-26,Clothing,3692.74,0,0
2023-12-27,Clothing,4567.31,0,0
2023-12-28,Clothing,4448.63,0,0
2023-12-29,Clothing,4772.43,0,0
2023-12-30,Clothing,5938.87,0,0
2023-12-31,Clothing,7817.65,1,0
2024-01-01,Clothing,5495.93,1,0
2024-01-02,Clothing,4287.15,0,0
2024-01-03,Clothing,4070.77,0,0
2024-01-04,Clothing,4172.44,0,0
2024-01-05,Clothing,4589.48,0,0
2024-01-06,Clothing,6469.85,0,0
2024-01-07,Clothing,5896.92,0,0
2024-01-08,Clothing,3982.63,0,0
2024-01-09,Clothing,4567.3,0,0
2024-01-10,Clothing,4839.45,0,0
2024-01-11,Clothing,4206.87,0,0
2024-01-12,Clothing,4380.85,0,0
2024-01-13,Clothing,5770.7,0,0
2024-01-14,Clothing,5408.34,0,0
2024-01-15,Clothing,4674.42,0,0
2024-01-16,Clothing,4405.6,0,0
2024-01-17,Clothing,4602.54,0,0
2024-01-18,Clothing,4140.79,0,0
2024-01-19,Clothing,4305.05,0,0
2024-01-20,Clothing,6139.71,0,0
2024-01-21,Clothing,5635.44,0,0
2024-01-22,Clothing,5089.11,0,0
2024-01-23,Clothing,4331.18,0,0
2024-01-24,Clothing,4557.3,0,0
2024-01-25,Clothing,4813.35,0,0
2024-01-26,Clothing,3972.76,0,0
2024-01-27,Clothing,5007.01,0,0
2024-01-28,Clothing,5118.41,0,0
2024-01-29,Clothing,4938.97,0,0
2024-01-30,Clothing,4288.79,0,0
2024-01-31,Clothing,5406.04,0,0
2024-02-01,Clothing,4285.51,0,0
2024-02-02,Clothing,4554.58,0,0
2024-02-03,Clothing,6554.56,0,0
2024-02-04,Clothing,6770.66,0,0
2024-02-05,Clothing,5227.41,0,0
2024-02-06,Clothing,4920.21,0,0
2024-02-07,Clothing,4852.85,0,0
2024-02-08,Clothing,4696.56,0,0
2024-02-09,Clothing,4761.48,0,0
2024-02-10,Clothing,5567.76,0,0
2024-02-11,Clothing,5440.71,0,0
2024-02-12,Clothing,4474.65,0,0
2024-02-13,Clothing,4412.27,0,0
2024-02-14,Clothing,4308.14,0,0
2024-02-15,Clothing,4715.88,0,0
2024-02-16,Clothing,4804.68,0,0
2024-02-17,Clothing,5838.8,0,0
2024-02-18,Clothing,6477.33,0,0
2024-02-19,Clothing,4045.05,0,0
2024-02-20,Clothing,4378.27,0,0
2024-02-21,Clothing,4187.69,0,0
2024-02-22,Clothing,3774.85,0,0
2024-02-23,Clothing,4402.93,0,0
2024-02-24,Clothing,5698.76,0,0
2024-02-25,Clothing,6443.27,0,0
2024-02-26,Clothing,4637.93,0,0
2024-02-27,Clothing,4047.69,0,0
2024-02-28,Clothing,5055.53,0,0
2024-02-29,Clothing,4825.26,0,0
2024-03-01,Clothing,4593.35,0,0
2024-03-02,Clothing,5593.19,0,0
2024-03-03,Clothing,5250.35,0,0
2024-03-04,Clothing,4236.89,0,0
2024-03-05,Clothing,4738.81,0,0
2024-03-06,Clothing,5007.12,0,0
2024-03-07,Clothing,4879.05,0,0
2024-03-08,Clothing,4164.92,0,0
2024-03-09,Clothing,5119.81,0,0
2024-03-10,Clothing,5675.23,0,0
2024-03-11,Clothing,3698.38,0,0
2024-03-12,Clothing,4409.68,0,0
2024-03-13,Clothing,4238.43,0,0
2024-03-14,Clothing,4119.85,0,0
2024-03-15,Clothing,3724.84,0,0
2024-03-16,Clothing,5764.83,0,0
2024-03-17,Clothing,5288.58,0,0
2024-03-18,Clothing,3842.07,0,0
2024-03-19,Clothing,3256.62,0,0
2024-03-20,Clothing,4208.11,0,0
2024-03-21,Clothing,4802.81,0,0
2024-03-22,Clothing,4752.85,0,0
2024-03-23,Clothing,5240.29,0,0
2024-03-24,Clothing,5162.96,0,0
2024-03-25,Clothing,4316.95,0,0
2024-03-26,Clothing,3817.74,0,0
2024-03-27,Clothing,4237.09,0,0
2024-03-28,Clothing,4377.94,0,0
2024-03-29,Clothing,4516.61,0,0
2024-03-30,Clothing,5288.0,0,0
2024-03-31,Clothing,5227.87,0,0
2024-04-01,Clothing,3789.17,0,0
2024-04-02,Clothing,3793.92,0,0
2024-04-03,Clothing,3976.42,0,0
2024-04-04,Clothing,4155.43,0,0
2024-04-05,Clothing,4317.76,0,0
2024-04-06,Clothing,4878.6,0,0
2024-04-07,Clothing,5816.78,0,0
2024-04-08,Clothing,3897.29,0,0
2024-04-09,Clothing,3963.38,0,0
2024-04-10,Clothing,3720.03,0,0
2024-04-11,Clothing,3178.16,0,0
2024-04-12,Clothing,4206.9,0,0
2024-04-13,Clothing,7545.6,1,0
2024-04-14,Clothing,6940.37,1,0
2024-04-15,Clothing,5471.2,1,0
2024-04-16,Clothing,4032.94,0,0
2024-04-17,Clothing,3376.54,0,0
2024-04-18,Clothing,3681.99,0,0
2024-04-19,Clothing,4073.84,0,0
2024-04-20,Clothing,4463.17,0,0
2024-04-21,Clothing,5058.38,0,0
2024-04-22,Clothing,3376.35,0,0
2024-04-23,Clothing,3913.74,0,0
2024-04-24,Clothing,3747.78,0,0
2024-04-25,Clothing,3260.25,0,0
2024-04-26,Clothing,4077.02,0,0
2024-04-27,Clothing,4545.67,0,0
2024-04-28,Clothing,4498.77,0,0
2024-04-29,Clothing,3745.07,0,0
2024-04-30,Clothing,4008.76,0,0
2024-05-01,Clothing,3359.68,0,0
2024-05-02,Clothing,3660.31,0,0
2024-05-03,Clothing,3752.28,0,0
2024-05-04,Clothing,4957.79,0,0
2024-05-05,Clothing,4744.56,0,0
2024-05-06,Clothing,3479.17,0,0
2024-05-07,Clothing,3333.65,0,0
2024-05-08,Clothing,3580.14,0,0
2024-05-09,Clothing,3237.56,0,0
2024-05-10,Clothing,2702.73,0,0
2024-05-11,Clothing,4726.11,0,0
2024-05-12,Clothing,4877.09,0,0
2024-05-13,Clothing,2825.8,0,0
2024-05-14,Clothing,3190.11,0,0
2024-05-15,Clothing,3627.67,0,0
2024-05-16,Clothing,4009.2,0,0
2024-05-17,Clothing,3434.43,0,0
2024-05-18,Clothing,4180.93,0,0
2024-05-19,Clothing,4357.03,0,0
2024-05-20,Clothing,3760.39,0,0
2024-05-21,Clothing,3199.93,0,0
2024-05-22,Clothing,3146.06,0,0
2024-05-23,Clothing,3218.41,0,0
2024-05-24,Clothing,3080.24,0,0
2024-05-25,Clothing,4360.35,0,0
2024-05-26,Clothing,4860.24,0,0
2024-05-27,Clothing,3381.02,0,0
2024-05-28,Clothing,3216.89,0,0
2024-05-29,Clothing,3194.3,0,0
2024-05-30,Clothing,2850.81,0,0
2024-05-31,Clothing,3475.36,0,0
2024-06-01,Clothing,4177.93,0,0
2024-06-02,Clothing,4128.1,0,0
2024-06-03,Clothing,4030.23,0,0
2024-06-04,Clothing,3275.0,0,0
2024-06-05,Clothing,2995.4,0,0
2024-06-06,Clothing,7668.64,0,1
2024-06-07,Clothing,3455.39,0,0
2024-06-08,Clothing,4136.93,0,0
2024-06-09,Clothing,3615.64,0,0
2024-06-10,Clothing,3362.63,0,0
2024-06-11,Clothing,2955.0,0,0
2024-06-12,Clothing,3577.96,0,0
2024-06-13,Clothing,3369.6,0,0
2024-06-14,Clothing,2981.12,0,0
2024-06-15,Clothing,4417.38,0,0
2024-06-16,Clothing,4016.18,0,0
2024-06-17,Clothing,3272.45,0,0
2024-06-18,Clothing,3172.88,0,0
2024-06-19,Clothing,2839.41,0,0
2024-06-20,Clothing,2880.68,0,0
2024-06-21,Clothing,3278.22,0,0
2024-06-22,Clothing,3821.51,0,0
2024-06-23,Clothing,3789.91,0,0
2024-06-24,Clothing,2775.3,0,0
2024-06-25,Clothing,3099.01,0,0
2024-06-26,Clothing,3483.6,0,0
2024-06-27,Clothing,2728.44,0,0
2024-06-28,Clothing,2982.24,0,0
2024-06-29,Clothing,4297.15,0,0
2024-06-30,Clothing,3828.26,0,0
2024-07-01,Clothing,3064.72,0,0
2024-07-02,Clothing,2701.03,0,0
2024-07-03,Clothing,3047.36,0,0
2024-07-04,Clothing,2897.11,0,0
2024-07-05,Clothing,3167.69,0,0
2024-07-06,Clothing,4172.82,0,0
2024-07-07,Clothing,4593.26,0,0
2024-07-08,Clothing,3058.23,0,0
2024-07-09,Clothing,2994.83,0,0
2024-07-10,Clothing,2960.4,0,0
2024-07-11,Clothing,2829.39,0,0
2024-07-12,Clothing,2987.26,0,0
2024-07-13,Clothing,3688.05,0,0
2024-07-14,Clothing,3824.8,0,0
2024-07-15,Clothing,3206.46,0,0
2024-07-16,Clothing,2665.24,0,0
2024-07-17,Clothing,3161.05,0,0
2024-07-18,Clothing,3200.47,0,0
2024-07-19,Clothing,2866.84,0,0
2024-07-20,Clothing,3122.75,0,0
2024-07-21,Clothing,3577.51,0,0
2024-07-22,Clothing,3192.31,0,0
2024-07-23,Clothing,2886.84,0,0
2024-07-24,Clothing,2661.1,0,0
2024-07-25,Clothing,2775.99,0,0
2024-07-26,Clothing,3088.17,0,0
2024-07-27,Clothing,3927.61,0,0
2024-07-28,Clothing,3692.8,0,0
2024-07-29,Clothing,2812.57,0,0
2024-07-30,Clothing,2808.64,0,0
2024-07-31,Clothing,2687.58,0,0
2024-08-01,Clothing,3279.5,0,0
2024-08-02,Clothing,2832.01,0,0
2024-08-03,Clothing,4151.4,0,0
2024-08-04,Clothing,4248.32,0,0
2024-08-05,Clothing,3149.96,0,0
2024-08-06,Clothing,2820.06,0,0
2024-08-07,Clothing,3019.59,0,0
2024-08-08,Clothing,2923.93,0,0
2024-08-09,Clothing,2722.22,0,0
2024-08-10,Clothing,3920.4,0,0
2024-08-11,Clothing,3467.09,0,0
2024-08-12,Clothing,3230.69,0,0
2024-08-13,Clothing,2846.37,0,0
2024-08-14,Clothing,3010.1,0,0
2024-08-15,Clothing,3036.16,0,0
2024-08-16,Clothing,2913.98,0,0
2024-08-17,Clothing,4059.38,0,0
2024-08-18,Clothing,3739.18,0,0
2024-08-19,Clothing,3206.37,0,0
2024-08-20,Clothing,2681.65,0,0
2024-08-21,Clothing,3043.81,0,0
2024-08-22,Clothing,3490.41,0,0
2024-08-23,Clothing,2787.81,0,0
2024-08-24,Clothing,3736.74,0,0
2024-08-25,Clothing,4125.78,0,0
2024-08-26,Clothing,3101.68,0,0
2024-08-27,Clothing,3153.46,0,0
2024-08-28,Clothing,3197.77,0,0
2024-08-29,Clothing,3244.28,0,0
2024-08-30,Clothing,3372.95,0,0
2024-08-31,Clothing,4173.67,0,0
2024-09-01,Clothing,3977.09,0,0
2024-09-02,Clothing,3299.12,0,0
2024-09-03,Clothing,3619.63,0,0
2024-09-04,Clothing,3120.24,0,0
2024-09-05,Clothing,2918.77,0,0
2024-09-06,Clothing,3459.11,0,0
2024-09-07,Clothing,4107.06,0,0
2024-09-08,Clothing,3439.68,0,0
2024-09-09,Clothing,8583.28,0,1
2024-09-10,Clothing,3090.07,0,0
2024-09-11,Clothing,3218.07,0,0
2024-09-12,Clothing,3341.42,0,0
2024-09-13,Clothing,3318.42,0,0
2024-09-14,Clothing,4509.37,0,0
2024-09-15,Clothing,4136.14,0,0
2024-09-16,Clothing,3446.64,0,0
2024-09-17,Clothing,3256.13,0,0
2024-09-18,Clothing,3537.2,0,0
2024-09-19,Clothing,3519.77,0,0
2024-09-20,Clothing,3117.46,0,0
2024-09-21,Clothing,4782.53,0,0
2024-09-22,Clothing,4230.68,0,0
2024-09-23,Clothing,3636.5,0,0
2024-09-24,Clothing,3532.21,0,0
2024-09-25,Clothing,3954.19,0,0
2024-09-26,Clothing,3401.36,0,0
2024-09-27,Clothing,3382.22,0,0
2024-09-28,Clothing,4537.45,0,0
2024-09-29,Clothing,4455.19,0,0
2024-09-30,Clothing,3754.71,0,0
2024-10-01,Clothing,3087.17,0,0
2024-10-02,Clothing,3262.23,0,0
2024-10-03,Clothing,3273.77,0,0
2024-10-04,Clothing,3870.13,0,0
2024-10-05,Clothing,5341.09,0,0
2024-10-06,Clothing,4681.3,0,0
2024-10-07,Clothing,3599.56,0,0
2024-10-08,Clothing,3686.99,0,0
2024-10-09,Clothing,4026.59,0,0
2024-10-10,Clothing,3427.3,0,0
2024-10-11,Clothing,3790.77,0,0
2024-10-12,Clothing,5238.26,0,0
2024-10-13,Clothing,5078.38,0,0
2024-10-14,Clothing,3831.26,0,0
2024-10-15,Clothing,4095.93,0,0
2024-10-16,Clothing,2986.46,0,0
2024-10-17,Clothing,4036.51,0,0
2024-10-18,Clothing,3645.96,0,0
2024-10-19,Clothing,4289.47,0,0
2024-10-20,Clothing,5256.01,0,0
2024-10-21,Clothing,4331.67,0,0
2024-10-22,Clothing,3878.25,0,0
2024-10-23,Clothing,4240.34,0,0
2024-10-24,Clothing,4469.23,0,0
2024-10-25,Clothing,4395.7,0,0
2024-10-26,Clothing,5876.34,0,0
2024-10-27,Clothing,5528.97,0,0
2024-10-28,Clothing,4057.75,0,0
2024-10-29,Clothing,3532.82,0,0
2024-10-30,Clothing,3990.7,0,0
2024-10-31,Clothing,3813.66,0,0
2024-11-01,Clothing,4821.73,0,0
2024-11-02,Clothing,5289.48,0,0
2024-11-03,Clothing,5442.34,0,0
2024-11-04,Clothing,4347.89,0,0
2024-11-05,Clothing,4197.35,0,0
2024-11-06,Clothing,4771.03,0,0
2024-11-07,Clothing,4009.62,0,0
2024-11-08,Clothing,4304.27,0,0
2024-11-09,Clothing,5205.0,0,0
2024-11-10,Clothing,4970.66,0,0
2024-11-11,Clothing,10207.99,0,1
2024-11-12,Clothing,4298.76,0,0
2024-11-13,Clothing,4180.98,0,0
2024-11-14,Clothing,4106.9,0,0
2024-11-15,Clothing,3874.55,0,0
2024-11-16,Clothing,5660.8,0,0
2024-11-17,Clothing,5033.05,0,0
2024-11-18,Clothing,4687.81,0,0
2024-11-19,Clothing,4465.96,0,0
2024-11-20,Clothing,3934.81,0,0
2024-11-21,Clothing,4360.95,0,0
2024-11-22,Clothing,4218.72,0,0
2024-11-23,Clothing,6007.31,0,0
2024-11-24,Clothing,6510.38,0,0
2024-11-25,Clothing,3858.8,0,0
2024-11-26,Clothing,4598.51,0,0
2024-11-27,Clothing,4514.59,0,0
2024-11-28,Clothing,4836.12,0,0
2024-11-29,Clothing,4684.48,0,0
2024-11-30,Clothing,5647.23,0,0
2024-12-01,Clothing,5875.58,0,0
2024-12-02,Clothing,4357.51,0,0
2024-12-03,Clothing,5071.5,0,0
2024-12-04,Clothing,4693.01,0,0
2024-12-05,Clothing,5415.23,0,0
2024-12-06,Clothing,4692.57,0,0
2024-12-07,Clothing,5801.0,0,0
2024-12-08,Clothing,5421.68,0,0
2024-12-09,Clothing,4073.11,0,0
2024-12-10,Clothing,4169.04,0,0
2024-12-11,Clothing,4890.55,0,0
2024-12-12,Clothing,12494.03,0,1
2024-12-13,Clothing,4206.73,0,0
2024-12-14,Clothing,6727.83,0,0
2024-12-15,Clothing,6052.3,0,0
2024-12-16,Clothing,4912.88,0,0
2024-12-17,Clothing,5496.69,0,0
2024-12-18,Clothing,5231.6,0,0
2024-12-19,Clothing,4788.66,0,0
2024-12-20,Clothing,4556.19,0,0
2024-12-21,Clothing,5292.71,0,0
2024-12-22,Clothing,6039.79,0,0
2024-12-23,Clothing,4857.6,0,0
2024-12-24,Clothing,4561.17,0,0
2024-12-25,Clothing,4911.11,0,0
2024-12-26,Clothing,5004.51,0,0
2024-12-27,Clothing,4894.72,0,0
2024-12-28,Clothing,6155.31,0,0
2024-12-29,Clothing,6593.63,0,0
2024-12-30,Clothing,5191.44,0,0
2024-12-31,Clothing,6419.48,1,0
2025-01-01,Clothing,7829.69,1,0
2025-01-02,Clothing,4994.82,0,0
2025-01-03,Clothing,5050.99,0,0
2025-01-04,Clothing,6939.65,0,0
2025-01-05,Clothing,6701.08,0,0
2025-01-06,Clothing,5454.75,0,0
2025-01-07,Clothing,5192.63,0,0
2025-01-08,Clothing,4834.43,0,0
2025-01-09,Clothing,5237.9,0,0
2025-01-10,Clothing,4631.14,0,0
2025-01-11,Clothing,6693.03,0,0
2025-01-12,Clothing,6625.95,0,0
2025-01-13,Clothing,5031.3,0,0
2025-01-14,Clothing,5069.53,0,0
2025-01-15,Clothing,4355.68,0,0
2025-01-16,Clothing,4907.44,0,0
2025-01-17,Clothing,5175.75,0,0
2025-01-18,Clothing,6770.25,0,0
2025-01-19,Clothing,6140.23,0,0
2025-01-20,Clothing,5671.79,0,0
2025-01-21,Clothing,4796.78,0,0
2025-01-22,Clothing,5557.22,0,0
2025-01-23,Clothing,5336.61,0,0
2025-01-24,Clothing,4896.06,0,0
2025-01-25,Clothing,7668.7,0,0
2025-01-26,Clothing,6076.25,0,0
2025-01-27,Clothing,5549.4,0,0
2025-01-28,Clothing,5584.68,0,0
2025-01-29,Clothing,4894.49,0,0
2025-01-30,Clothing,5749.08,0,0
2025-01-31,Clothing,5069.93,0,0
2025-02-01,Clothing,6881.12,0,0
2025-02-02,Clothing,6865.8,0,0
2025-02-03,Clothing,5117.7,0,0
2025-02-04,Clothing,5508.16,0,0
2025-02-05,Clothing,5499.97,0,0
2025-02-06,Clothing,4447.16,0,0
2025-02-07,Clothing,5708.19,0,0
2025-02-08,Clothing,5823.69,0,0
2025-02-09,Clothing,7268.84,0,0
2025-02-10,Clothing,5627.62,0,0
2025-02-11,Clothing,4709.22,0,0
2025-02-12,Clothing,4986.98,0,0
2025-02-13,Clothing,4697.25,0,0
2025-02-14,Clothing,5060.85,0,0
2025-02-15,Clothing,6524.2,0,0
2025-02-16,Clothing,7100.36,0,0
2025-02-17,Clothing,5675.02,0,0
2025-02-18,Clothing,5704.71,0,0
2025-02-19,Clothing,4896.02,0,0
2025-02-20,Clothing,5035.43,0,0
2025-02-21,Clothing,4426.51,0,0
2025-02-22,Clothing,6214.02,0,0
2025-02-23,Clothing,7146.14,0,0
2025-02-24,Clothing,5755.28,0,0
2025-02-25,Clothing,4587.12,0,0
2025-02-26,Clothing,4841.69,0,0
2025-02-27,Clothing,5064.47,0,0
2025-02-28,Clothing,5181.1,0,0
2025-03-01,Clothing,6151.45,0,0
2025-03-02,Clothing,6789.58,0,0
2025-03-03,Clothing,4851.75,0,0
2025-03-04,Clothing,5028.37,0,0
2025-03-05,Clothing,5244.82,0,0
2025-03-06,Clothing,5018.54,0,0
2025-03-07,Clothing,4831.69,0,0
2025-03-08,Clothing,6438.78,0,0
2025-03-09,Clothing,6436.93,0,0
2025-03-10,Clothing,4829.2,0,0
2025-03-11,Clothing,4863.22,0,0
2025-03-12,Clothing,5589.08,0,0
2025-03-13,Clothing,5166.26,0,0
2025-03-14,Clothing,4816.61,0,0
2025-03-15,Clothing,6755.13,0,0
2025-03-16,Clothing,6212.82,0,0
2025-03-17,Clothing,5358.1,0,0
2025-03-18,Clothing,5030.84,0,0
2025-03-19,Clothing,4832.25,0,0
2025-03-20,Clothing,5035.76,0,0
2025-03-21,Clothing,4239.59,0,0
2025-03-22,Clothing,5720.22,0,0
2025-03-23,Clothing,5671.09,0,0
2025-03-24,Clothing,4864.8,0,0
2025-03-25,Clothing,5461.15,0,0
2025-03-26,Clothing,5636.49,0,0
2025-03-27,Clothing,5012.39,0,0
2025-03-28,Clothing,4945.52,0,0
2025-03-29,Clothing,5275.12,0,0
2025-03-30,Clothing,5877.79,0,0
2025-03-31,Clothing,4415.15,0,0
2025-04-01,Clothing,4464.2,0,0
2025-04-02,Clothing,4619.77,0,0
2025-04-03,Clothing,4491.56,0,0
2025-04-04,Clothing,3916.07,0,0
2025-04-05,Clothing,6389.65,0,0
2025-04-06,Clothing,5493.33,0,0
2025-04-07,Clothing,4695.07,0,0
2025-04-08,Clothing,5353.16,0,0
2025-04-09,Clothing,4239.12,0,0
2025-04-10,Clothing,3636.86,0,0
2025-04-11,Clothing,4440.03,0,0
2025-04-12,Clothing,6404.87,0,0
2025-04-13,Clothing,9498.22,1,0
2025-04-14,Clothing,5674.95,1,0
2025-04-15,Clothing,6520.5,1,0
2025-04-16,Clothing,4297.02,0,0
2025-04-17,Clothing,4409.06,0,0
2025-04-18,Clothing,5367.48,0,0
2025-04-19,Clothing,5047.93,0,0
2025-04-20,Clothing,5832.29,0,0
2025-04-21,Clothing,4544.36,0,0
2025-04-22,Clothing,4742.8,0,0
2025-04-23,Clothing,4381.08,0,0
2025-04-24,Clothing,4436.93,0,0
2025-04-25,Clothing,4178.25,0,0
2025-04-26,Clothing,5705.78,0,0
2025-04-27,Clothing,5410.85,0,0
2025-04-28,Clothing,4474.78,0,0
2025-04-29,Clothing,4120.37,0,0
2025-04-30,Clothing,4356.6,0,0
2025-05-01,Clothing,4202.26,0,0
2025-05-02,Clothing,4573.16,0,0
2025-05-03,Clothing,5409.53,0,0
2025-05-04,Clothing,4642.59,0,0
2025-05-05,Clothing,4563.08,0,0
2025-05-06,Clothing,3828.75,0,0
2025-05-07,Clothing,3896.06,0,0
2025-05-08,Clothing,3899.23,0,0
2025-05-09,Clothing,4526.0,0,0
2025-05-10,Clothing,4377.31,0,0
2025-05-11,Clothing,6577.53,0,0
2025-05-12,Clothing,4368.18,0,0
2025-05-13,Clothing,4083.06,0,0
2025-05-14,Clothing,3977.49,0,0
2025-05-15,Clothing,4069.61,0,0
2025-05-16,Clothing,4127.68,0,0
2025-05-17,Clothing,5395.06,0,0
2025-05-18,Clothing,5336.49,0,0
2025-05-19,Clothing,3942.39,0,0
2025-05-20,Clothing,3836.95,0,0
2025-05-21,Clothing,3835.76,0,0
2025-05-22,Clothing,3806.82,0,0
2025-05-23,Clothing,4200.96,0,0
2025-05-24,Clothing,5223.91,0,0
2025-05-25,Clothing,3798.81,0,0
2025-05-26,Clothing,4005.56,0,0
2025-05-27,Clothing,3849.93,0,0
2025-05-28,Clothing,3770.38,0,0
2025-05-29,Clothing,3644.44,0,0
2025-05-30,Clothing,4083.76,0,0
2025-05-31,Clothing,5219.97,0,0
2025-06-01,Clothing,4534.82,0,0
2025-06-02,Clothing,3824.8,0,0
2025-06-03,Clothing,3403.45,0,0
2025-06-04,Clothing,3270.83,0,0
2025-06-05,Clothing,3479.45,0,0
2025-06-06,Clothing,9753.97,0,1
2025-06-07,Clothing,5088.13,0,0
2025-06-08,Clothing,4904.2,0,0
2025-06-09,Clothing,3820.45,0,0
2025-06-10,Clothing,3747.05,0,0
2025-06-11,Clothing,3402.1,0,0
2025-06-12,Clothing,3697.53,0,0
2025-06-13,Clothing,3790.23,0,0
2025-06-14,Clothing,4894.14,0,0
2025-06-15,Clothing,5038.33,0,0
2025-06-16,Clothing,3727.72,0,0
