ds,yhat,yhat_lower,yhat_upper,category,y
2024-10-16,3902.645578813276,3434.8128745607373,4399.299288559557,Clothing,2986.46
2024-10-17,3873.1051121811984,3374.138715547931,4314.190399888866,Clothing,4036.51
2024-10-18,3931.8404245660763,3436.8077179248103,4424.012493908815,Clothing,3645.96
2024-10-19,5085.421573522055,4653.615628577507,5561.281851121173,Clothing,4289.47
2024-10-20,5066.170548207799,4542.227355650346,5516.149685398806,Clothing,5256.01
2024-10-21,3997.9343321287133,3509.5941783010585,4468.308073941722,Clothing,4331.67
2024-10-22,3980.7930900613333,3516.6885590433817,4474.1935284633055,Clothing,3878.25
2024-10-23,4023.476509805141,3575.467566595211,4511.36014150239,Clothing,4240.34
2024-10-24,3996.1688222129724,3517.3533791044274,4470.644469615299,Clothing,4469.23
2024-10-25,4057.689433848649,3594.7169188286744,4546.583815011117,Clothing,4395.7
2024-10-26,5214.476057290037,4733.383145057084,5728.106324359495,Clothing,5876.34
2024-10-27,5198.702778768937,4727.710686285155,5658.074020850984,Clothing,5528.97
2024-10-28,4134.057903123925,3668.1123749454755,4627.378012521807,Clothing,4057.75
2024-10-29,4120.457284581814,3638.151571286707,4588.753442511109,Clothing,3532.82
2024-10-30,4166.466019767527,3679.3421920191145,4608.106689875486,Clothing,3990.7
2024-10-31,4142.108864895565,3609.8089445576647,4590.347410769864,Clothing,3813.66
2024-11-01,4206.056147599073,3730.314398054244,4659.573799606506,Clothing,4821.73
2024-11-02,5364.61189697812,4892.9284963205755,5847.667837837586,Clothing,5289.48
2024-11-03,5349.836477296083,4861.867660027765,5797.144999836778,Clothing,5442.34
2024-11-04,4285.328422965385,3818.0099173959675,4785.440064912853,Clothing,4347.89
2024-11-05,4270.941057053831,3778.307152564328,4751.556670123905,Clothing,4197.35
2024-11-06,4315.206665642612,3844.87425130432,4829.922325203995,Clothing,4771.03
2024-11-07,4288.148496505069,3780.0497240166287,4772.445308601661,Clothing,4009.62
2024-11-08,4348.467316477923,3860.0938557191353,4821.751930492146,Clothing,4304.27
2024-11-09,5502.529200855847,5015.294033992851,5985.342465250224,Clothing,5205.0
2024-11-10,5482.48685021037,4997.500119745233,6003.411044142827,Clothing,4970.66
2024-11-11,10357.317264894667,9898.162020879312,10856.491682730524,Clothing,10207.99
2024-11-12,4391.244674128395,3910.221121046409,4871.8933125920075,Clothing,4298.76
2024-11-13,4428.741800799207,3940.8241063759547,4909.904671354177,Clothing,4180.98
2024-11-14,4394.756138248098,3908.1250406196687,4855.545704024932,Clothing,4106.9
2024-11-15,4448.18179431682,3941.6609048084924,4925.564241086225,Clothing,3874.55
2024-11-16,5595.583518627072,5139.501942368707,6091.045500554595,Clothing,5660.8
2024-11-17,5569.31210273221,5097.522565120245,6041.152004438716,Clothing,5033.05
2024-11-18,4493.277945014205,4021.846550120708,4962.382501420889,Clothing,4687.81
2024-11-19,4467.658595512771,4005.513364748133,4936.719712060794,Clothing,4465.96
2024-11-20,4501.313310151915,4044.440433649315,5016.213615547629,Clothing,3934.81
2024-11-21,4464.585171255587,3959.7337122131535,4918.373403382071,Clothing,4360.95
2024-11-22,4516.477776736633,4021.5955072595793,4997.3601570060755,Clothing,4218.72
2024-11-23,5663.633483590246,5166.737112185852,6137.01037022858,Clothing,6007.31
2024-11-24,5638.445776179964,5188.52727183916,6110.773138971014,Clothing,6510.38
2024-11-25,4564.8307567170195,4077.0988438477075,5019.6026604023255,Clothing,3858.8
2024-11-26,4542.933646089308,4008.4423029812265,5032.704037213004,Clothing,4598.51
2024-11-27,4581.543368502628,4115.434602063549,5055.362128934917,Clothing,4514.59
2024-11-28,4550.895790405206,4074.4194717425266,5019.903295140799,Clothing,4836.12
2024-11-29,4609.852598570843,4154.753640624355,5065.2357116368685,Clothing,4684.48
2024-11-30,5764.882754661767,5282.779826159466,6258.667779267727,Clothing,5647.23
2024-12-01,5748.179018750316,5285.112568663161,6221.512853153885,Clothing,5875.58
2024-12-02,4683.434433499281,4235.4093960295795,5171.480424871785,Clothing,4357.51
2024-12-03,4670.554526511505,4198.255674550071,5180.209619491338,Clothing,5071.5
2024-12-04,4718.078152424005,4231.673367711896,5208.585848700293,Clothing,4693.01
2024-12-05,4695.987375914143,4210.956575911681,5154.924420966406,Clothing,5415.23
2024-12-06,4762.893198847026,4260.733945534557,5302.3876991808,Clothing,4692.57
2024-12-07,5925.023879643355,5452.64343790389,6379.792681333611,Clothing,5801.0
2024-12-08,5914.348145959137,5419.132528177695,6403.81068297743,Clothing,5421.68
2024-12-09,4854.35800412766,4383.182923549775,5317.809657764318,Clothing,4073.11
2024-12-10,4844.786723418155,4360.021588758572,5333.211007385872,Clothing,4169.04
2024-12-11,4894.034750494796,4439.965028673825,5373.497145980803,Clothing,4890.55
2024-12-12,10817.241913876274,10335.296039940931,11271.656902772193,Clothing,12494.03
2024-12-13,4937.185854424358,4438.240270223048,5399.455929696674,Clothing,4206.73
2024-12-14,6095.853558230511,5568.626353217178,6583.067604913287,Clothing,6727.83
2024-12-15,6079.984512296669,5632.5711543125135,6551.401792804359,Clothing,6052.3
2024-12-16,5013.143860012589,4527.696516487682,5506.283569471499,Clothing,4912.88
2024-12-17,4995.1809020931705,4527.772476017417,5507.787692883827,Clothing,5496.69
2024-12-18,5034.652468365362,4567.602326322006,5551.8197504646105,Clothing,5231.6
2024-12-19,5001.633367966534,4509.6925009909855,5481.7444854713185,Clothing,4788.66
2024-12-20,5054.900686894835,4565.660760520681,5496.787418114483,Clothing,4556.19
2024-12-21,6200.918701644343,5696.819526814934,6703.678387475107,Clothing,5292.71
2024-12-22,6171.956785003214,5661.311203207773,6674.182712685995,Clothing,6039.79
2024-12-23,5091.865135447098,4601.251513913983,5561.320815742518,Clothing,4857.6
2024-12-24,5060.7840851545825,4557.377604918418,5479.816709937421,Clothing,4561.17
2024-12-25,5087.559964261569,4630.673995947668,5599.402276145835,Clothing,4911.11
2024-12-26,5042.548035910211,4565.995527771155,5511.349754372747,Clothing,5004.51
2024-12-27,5084.789473082559,4603.621845011221,5560.53140329858,Clothing,4894.72
2024-12-28,6220.989343346026,5721.107778461266,6698.498399078713,Clothing,6155.31
2024-12-29,6183.628165087704,5710.24447975232,6679.336058286801,Clothing,6593.63
2024-12-30,5096.732038848184,4635.129833130041,5580.796995848447,Clothing,5191.44
2024-12-31,7038.218986931565,6567.647121412599,7481.757982898445,Clothing,6419.48
2025-01-01,7061.744252252194,6578.301967359187,7556.448921515648,Clothing,7829.69
2025-01-02,5037.709332362952,4538.638900949191,5522.582755996767,Clothing,4994.82
2025-01-03,5080.437628558872,4626.940218691929,5544.144643604274,Clothing,5050.99
2025-01-04,6218.943713614384,5741.67084434249,6696.450380607632,Clothing,6939.65
2025-01-05,6185.612946591949,5724.9053680331435,6678.77861996798,Clothing,6701.08
2025-01-06,5104.332247671157,4648.828090430406,5593.962846885967,Clothing,5454.75
2025-01-07,5075.1982326769485,4588.851812426281,5543.896260447241,Clothing,5192.63
2025-01-08,5106.933993522458,4605.469308663346,5591.901259091962,Clothing,4834.43
2025-01-09,5069.69501813546,4606.899630143667,5536.103661156438,Clothing,5237.9
2025-01-10,5122.2511409161425,4670.53239364955,5614.505692869237,Clothing,4631.14
2025-01-11,6270.97136416044,5783.268161626823,6762.316946634586,Clothing,6693.03
2025-01-12,6247.943928194256,5781.276763830702,6763.318025277853,Clothing,6625.95
2025-01-13,5176.756410639496,4721.717544372992,5644.35008026551,Clothing,5031.3
2025-01-14,5157.211497235152,4712.160363751082,5674.049679948179,Clothing,5069.53
2025-01-15,5197.751233817902,4738.494024720538,5664.039876991313,Clothing,4355.68
2025-01-16,5168.270055118041,4664.470345241062,5683.70984536444,Clothing,4907.44
2025-01-17,5227.303297050841,4775.235814463735,5679.454016424047,Clothing,5175.75
2025-01-18,6381.017856490905,5919.175334147081,6841.490235179022,Clothing,6770.25
2025-01-19,6361.3372301127965,5889.562874569549,6847.421099891433,Clothing,6140.23
2025-01-20,5291.725583070121,4792.233000727712,5762.057868596288,Clothing,5671.79
2025-01-21,5271.906391004052,4786.427609844882,5754.845162311561,Clothing,4796.78
2025-01-22,5310.2883956013275,4838.9586178511045,5801.175572188053,Clothing,5557.22
2025-01-23,5276.779131788235,4807.785629183833,5738.570271267294,Clothing,5336.61
2025-01-24,5329.9727285511535,4839.705941551025,5827.366511951001,Clothing,4896.06
2025-01-25,6476.138675179305,5984.969448112428,6928.699335702679,Clothing,7668.7
2025-01-26,6447.343844133444,5979.919104924213,6933.656735999176,Clothing,6076.25
2025-01-27,5367.232510688329,4902.207079993772,5887.585226377976,Clothing,5549.4
2025-01-28,5335.740029547657,4844.040489100327,5796.855234162399,Clothing,5584.68
2025-01-29,5361.513049041145,4864.209896494042,5855.346032533174,Clothing,4894.49
2025-01-30,5314.716681276883,4902.26142218217,5814.623648254839,Clothing,5749.08
2025-01-31,5354.215505681919,4854.418619472274,5810.822856061016,Clothing,5069.93
2025-02-01,6486.555283545675,6010.155975469504,6962.740755570961,Clothing,6881.12
2025-02-02,6444.077865580794,5913.006298460006,6898.656235798933,Clothing,6865.8
2025-02-03,5350.694223450149,4850.614151935401,5840.4910831478155,Clothing,5117.7
2025-02-04,5306.591450592185,4845.205979868552,5774.275323501347,Clothing,5508.16
2025-02-05,5320.64678783267,4839.495925741824,5806.409566775142,Clothing,5499.97
2025-02-06,5263.229251650242,4790.620847950024,5714.1448227149085,Clothing,4447.16
2025-02-07,5293.375882695846,4825.735014097871,5733.827184922641,Clothing,5708.19
2025-02-08,6417.769609112575,5941.68411728878,6904.292360130952,Clothing,5823.69
2025-02-09,6368.851297564075,5871.060026007987,6853.383991720881,Clothing,7268.84
2025-02-10,5270.323629124157,4744.500731680109,5765.107120268054,Clothing,5627.62
2025-02-11,5222.659459589338,4742.325695415824,5702.031827233294,Clothing,4709.22
2025-02-12,5234.714159094718,4744.798322050215,5720.421073265052,Clothing,4986.98
2025-02-13,5176.796044302509,4712.555134576751,5648.041635699993,Clothing,4697.25
2025-02-14,5207.84508264361,4745.058455155958,5712.86730187912,Clothing,5060.85
2025-02-15,6334.41413596478,5859.362519296615,6812.220140421633,Clothing,6524.2
2025-02-16,6288.785208629852,5806.8377094182615,6792.869125418281,Clothing,7100.36
2025-02-17,5194.745564700969,4714.761493127001,5669.227348831021,Clothing,5675.02
2025-02-18,5152.299446376681,4650.446250815279,5615.416976124285,Clothing,5704.71
2025-02-19,5170.088292847289,4707.20284099838,5665.353379966623,Clothing,4896.02
2025-02-20,5118.199843100809,4635.062773295292,5622.763980381481,Clothing,5035.43
2025-02-21,5155.3529135007375,4684.001415729019,5622.216718685366,Clothing,4426.51
2025-02-22,6287.884592635453,5791.491911074046,6758.359992970687,Clothing,6214.02
2025-02-23,6247.872156174848,5762.177636715318,6726.306683414885,Clothing,7146.14
2025-02-24,5158.9144148981595,4671.963235102484,5613.398059416289,Clothing,5755.28
2025-02-25,5120.848091453785,4687.224460081239,5631.531809918026,Clothing,4587.12
2025-02-26,5142.172007068619,4642.4455577201115,5622.1210236209445,Clothing,4841.69
2025-02-27,5092.859365432725,4606.299514561062,5585.266855583126,Clothing,5064.47
2025-02-28,5131.544852361963,4627.803803893891,5599.244486982438,Clothing,5181.1
2025-03-01,6264.513247343158,5755.8324677313985,6728.650498344286,Clothing,6151.45
2025-03-02,6223.8218299390965,5754.04637509478,6680.927440655074,Clothing,6789.58
2025-03-03,5133.0813013976185,4654.886065551357,5610.153990511919,Clothing,4851.75
2025-03-04,5092.170850273345,4638.784599763057,5574.447876620487,Clothing,5028.37
2025-03-05,5109.660201542184,4637.719432397155,5586.289697542972,Clothing,5244.82
2025-03-06,5055.619017135619,4578.7454335505,5498.794709601246,Clothing,5018.54
2025-03-07,5088.800467452589,4588.327452293246,5538.952499160913,Clothing,4831.69
2025-03-08,6215.625787401222,5675.900519537745,6721.147077748858,Clothing,6438.78
2025-03-09,6168.30223049247,5704.496813874642,6662.567426460713,Clothing,6436.93
2025-03-10,5070.599280763061,4550.99966956474,5517.47610328914,Clothing,4829.2
2025-03-11,5022.55889541549,4559.029495186371,5503.891091298114,Clothing,4863.22
2025-03-12,5032.912762151423,4528.133713255637,5477.665147016321,Clothing,5589.08
2025-03-13,4971.887079580591,4473.306439915127,5426.653760018935,Clothing,5166.26
2025-03-14,4997.2217364304,4556.360396705705,5480.6077315225375,Clothing,4816.61
2025-03-15,6116.631205184096,5636.203051433122,6590.768678109225,Clothing,6755.13
2025-03-16,6062.438906037214,5596.045136174537,6512.646135018663,Clothing,6212.82
2025-03-17,4958.510751017621,4459.811080825911,5470.3282331304545,Clothing,5358.1
2025-03-18,4904.963326504318,4420.682371706957,5386.249630865791,Clothing,5030.84
2025-03-19,4910.579818816635,4420.728433935175,5376.58880625341,Clothing,4832.25
2025-03-20,4845.614212835177,4383.150485536701,5331.044206739737,Clothing,5035.76
2025-03-21,4868.970713664495,4385.273607458546,5360.877388804623,Clothing,4239.59
2025-03-22,5987.1853006563415,5500.636111415893,6469.517080480428,Clothing,5720.22
2025-03-23,5932.541885986092,5469.053499801013,6421.450014660673,Clothing,5671.09
2025-03-24,4828.847958010454,4305.387728802765,5317.693560909506,Clothing,4864.8
2025-03-25,4776.14546478809,4276.252192826486,5262.051397217571,Clothing,5461.15
2025-03-26,4783.129867138354,4301.31055977593,5266.387959167829,Clothing,5636.49
2025-03-27,4719.957780639683,4220.959939388241,5165.331642624356,Clothing,5012.39
2025-03-28,4745.430038237827,4246.758154992388,5248.374927805507,Clothing,4945.52
2025-03-29,5865.976960362643,5382.230156812127,6327.144251148363,Clothing,5275.12
2025-03-30,5813.778182212402,5331.616808799926,6295.636440508519,Clothing,5877.79
2025-03-31,4712.541799540228,4206.677370708846,5204.745670012276,Clothing,4415.15
2025-04-01,4662.218476823789,4137.773521105869,5160.447631030594,Clothing,4464.2
2025-04-02,4671.423346591675,4196.578392012267,5155.257589558768,Clothing,4619.77
2025-04-03,4610.246032358937,4146.628081361169,5091.2217044730305,Clothing,4491.56
2025-04-04,4637.435556561921,4165.484498501759,5145.161171260711,Clothing,3916.07
2025-04-05,5759.386868420996,5271.061143598259,6228.447725285466,Clothing,6389.65
2025-04-06,5708.261309456061,5226.9650453381955,6149.3545145436965,Clothing,5493.33
2025-04-07,4607.765766739671,4150.342553616259,5074.407306234507,Clothing,4695.07
2025-04-08,4557.866167515054,4053.786220282931,5050.53101512304,Clothing,5353.16
2025-04-09,4567.20817391442,4099.306555015012,5038.303206590023,Clothing,4239.12
2025-04-10,4505.925459695744,3997.123293662982,4991.204121117516,Clothing,3636.86
2025-04-11,4532.822397108192,4067.4750836881526,5028.153494270964,Clothing,4440.03
2025-04-12,5654.357970954161,5159.874601466921,6154.958779775856,Clothing,6404.87
2025-04-13,7580.405057793056,7113.378936933804,8081.203637286377,Clothing,9498.22
2025-04-14,6479.459569685286,6009.518009613238,6976.965575145804,Clothing,5674.95
2025-04-15,6429.201112461631,5938.48619578146,6912.7176852502225,Clothing,6520.5
2025-04-16,4460.701888115003,3953.443368308759,4910.993538196298,Clothing,4297.02
2025-04-17,4399.440575427895,3913.7376435336064,4858.82453893452,Clothing,4409.06
2025-04-18,4426.6318815322875,3964.3245221179814,4879.759163958266,Clothing,5367.48
2025-04-19,5548.774920515819,5079.380826939377,6017.83245589343,Clothing,5047.93
2025-04-20,5498.127030769835,5015.541841430406,6003.098648347103,Clothing,5832.29
2025-04-21,4398.47831178967,3908.718115427311,4871.136142937727,Clothing,4544.36
2025-04-22,4349.860973399571,3895.367672484554,4838.593059566332,Clothing,4742.8
2025-04-23,4360.966505455217,3880.3810910981424,4880.161451515967,Clothing,4381.08
2025-04-24,4301.9511782729005,3839.0956876371247,4784.16005128931,Clothing,4436.93
2025-04-25,4331.616805281929,3796.950804777383,4787.4327806648425,Clothing,4178.25
2025-04-26,5456.39365987334,4966.369859979985,5943.09325137888,Clothing,5705.78
2025-04-27,5408.458002739627,4923.001177501281,5910.910612301303,Clothing,5410.85
2025-04-28,4311.509085433511,3832.8276681173775,4810.017577852006,Clothing,4474.78
2025-04-29,4265.48137242933,3784.187275199595,4753.383661958285,Clothing,4120.37
2025-04-30,4278.964899270722,3780.191036209998,4768.6702593294785,Clothing,4356.6
2025-05-01,4222.014175705169,3724.3223905343348,4695.428247428269,Clothing,4202.26
2025-05-02,4253.332455937746,3778.182794154371,4719.31248444969,Clothing,4573.16
2025-05-03,5379.25815427162,4891.426152276774,5846.643077984887,Clothing,5409.53
2025-05-04,5331.885747879196,4868.723596011579,5832.381991006057,Clothing,4642.59
2025-05-05,4234.845920559089,3750.2802994588537,4705.0576866819565,Clothing,4563.08
2025-05-06,4188.0205844064985,3725.4768773460373,4649.00407418614,Clothing,3828.75
2025-05-07,4199.965601095907,3710.960683368017,4669.740273233026,Clothing,3896.06
2025-05-08,4140.721528727178,3662.4268794361974,4638.299262602939,Clothing,3899.23
2025-05-09,4168.999148764258,3689.601226839721,4673.686875532107,Clothing,4526.0
2025-05-10,5291.166501489034,4813.224787132818,5784.98907906977,Clothing,4377.31
2025-05-11,5239.369741144662,4750.984324021106,5665.3033115396265,Clothing,6577.53
2025-05-12,4137.312554603141,3648.995038061253,4610.221032632014,Clothing,4368.18
2025-05-13,4084.9697912899155,3583.8517023490203,4570.627673283565,Clothing,4083.06
2025-05-14,4091.008157667038,3623.71543225233,4593.491373526924,Clothing,3977.49
2025-05-15,4025.5943537530447,3508.6565923981916,4498.163232379309,Clothing,4069.61
2025-05-16,4047.5774761862467,3579.4450791068934,4521.681212023437,Clothing,4127.68
2025-05-17,5163.472502747708,4686.349842754867,5645.17127641904,Clothing,5395.06
2025-05-18,5105.577269966279,4598.441454470455,5630.308760418036,Clothing,5336.49
2025-05-19,3997.7477990709003,3486.8074544805986,4456.134423598893,Clothing,3942.39
2025-05-20,3940.1077371072283,3487.9670012762654,4423.905639916077,Clothing,3836.95
2025-05-21,3941.464889849563,3493.279007250359,4425.835896082288,Clothing,3835.76
2025-05-22,3872.115347478896,3401.3686917343584,4394.812882677047,Clothing,3806.82
2025-05-23,3891.0221479736465,3411.7059259612715,4389.74933159108,Clothing,4200.96
2025-05-24,5004.795406341278,4551.9039431045385,5451.321381692418,Clothing,5223.91
2025-05-25,4945.806424252324,4453.460202109859,5450.0079323986965,Clothing,3798.81
2025-05-26,3837.9607244634108,3326.9398301733204,4325.219014518513,Clothing,4005.56
2025-05-27,3781.405849816119,3289.954758014547,4279.363252293558,Clothing,3849.93
2025-05-28,3784.946957499292,3310.8690945299854,4270.454761244488,Clothing,3770.38
2025-05-29,3718.850743340601,3253.771273714929,4196.415517576506,Clothing,3644.44
2025-05-30,3742.024653263443,3266.6365893533016,4240.504878590297,Clothing,4083.76
2025-05-31,4860.998300218928,4380.472011932081,5309.465687484024,Clothing,5219.97
2025-06-01,4808.039569421074,4324.476012250593,5310.401742830187,Clothing,4534.82
2025-06-02,3706.930303637613,3230.689984597295,4167.953629556996,Clothing,3824.8
2025-06-03,3657.6773359395575,3191.836058930897,4092.396023436742,Clothing,3403.45
2025-06-04,3668.931810861108,3202.525694080267,4149.953099705792,Clothing,3270.83
2025-06-05,3610.7972240126855,3102.4477931298084,4052.8322120820467,Clothing,3479.45
2025-06-06,9587.271126667387,9140.98845129319,10065.284857409693,Clothing,9753.97
2025-06-07,4768.940546324265,4271.843480032919,5228.90438848983,Clothing,5088.13
2025-06-08,4723.683702958142,4249.312437859725,5164.993592483696,Clothing,4904.2
2025-06-09,3629.869070550628,3151.4823146756876,4140.402607047535,Clothing,3820.45
2025-06-10,3587.3611346126554,3121.445701180622,4067.819510397109,Clothing,3747.05
2025-06-11,3604.685438637365,3109.537116467168,4081.19362752018,Clothing,3402.1
2025-06-12,3551.8399807702262,3050.6060485953517,4081.2405267764148,Clothing,3697.53
2025-06-13,3587.481597792601,3076.272464480403,4057.0485244093165,Clothing,3790.23
2025-06-14,4717.914048825834,4261.372812505332,5241.962604207286,Clothing,4894.14
2025-06-15,4675.210089804116,4200.996772915579,5184.944383566837,Clothing,5038.33
2025-06-16,3582.9922585027734,3118.5351748850303,4083.1826486616233,Clothing,3727.72
2025-06-17,3541.1479906165105,3019.8221366022344,4021.303355863329,Clothing,3615.72
2025-06-18,3558.2518902143843,3077.720342053532,4041.535732749084,Clothing,3806.27
2025-06-19,3504.375499950297,3021.161334183775,3969.6363553564292,Clothing,3488.19
2025-06-20,3538.2713623355953,3068.084672024209,4004.772117119616,Clothing,3239.46
2025-06-21,4666.358153119594,4201.760131440555,5128.017483449963,Clothing,4459.01
2025-06-22,4620.839264877131,4122.789491853584,5098.018225933112,Clothing,4236.8
2025-06-23,3525.4796637297636,3009.4941568535173,3977.5764629323526,Clothing,3269.42
2025-06-24,3480.316755409806,3016.2467602331258,3967.925372938564,Clothing,3407.01
2025-06-25,3494.0782094309184,3029.5860895331957,3976.3256164695304,Clothing,3219.95
2025-06-26,3436.9872177366146,2976.4457858026935,3894.5744685731183,Clothing,3344.7
2025-06-27,3467.9421120248367,3029.4228926790115,3986.947679207695,Clothing,2902.54
2025-06-28,4593.497251604377,4130.049731042157,5091.295318437541,Clothing,4512.05
2025-06-29,4545.97768466146,4073.398362465897,5019.86660469046,Clothing,4426.52
2025-06-30,3449.252520980159,2975.489644315799,3933.118233411315,Clothing,3175.02
2025-07-01,3403.4428542583564,2959.7022160928054,3888.407401754401,Clothing,3568.52
2025-07-02,3417.3372686383327,2963.691338682919,3879.217384500961,Clothing,3636.42
2025-07-03,3361.1954728291075,2872.904999857063,3810.173444021953,Clothing,2941.78
2025-07-04,3393.9270324127374,2908.1693071857003,3857.962008355274,Clothing,3163.87
2025-07-05,4522.072136354252,4026.506750958485,4959.902171322395,Clothing,4103.24
2025-07-06,4477.916902012113,4000.3715939931244,4960.814267741838,Clothing,4036.44
2025-07-07,3385.2681351485494,2877.729747580865,3837.2596139914863,Clothing,3574.24
2025-07-08,3344.1633393408274,2888.671523840778,3795.4431181592004,Clothing,3294.64
2025-07-09,3363.288944678611,2882.9481348572695,3825.0396512391176,Clothing,3270.83
2025-07-10,3312.787215471042,2835.92772220443,3787.126524584485,Clothing,2801.93
2025-07-11,3351.438707290431,2904.464745902911,3817.0019834437066,Clothing,3501.89
2025-07-12,4485.647095707887,4022.0006394943257,4983.945108193189,Clothing,3897.96
2025-07-13,4447.55875724066,3964.5635270802286,4936.12368312222,Clothing,4342.78
2025-07-14,3360.8418887773214,2875.430075740358,3840.233997973902,Clothing,3394.91
2025-07-15,3325.400827405706,2820.18074689475,3776.966095060568,Clothing,3679.25
2025-07-16,3349.7984092756174,2897.134178889801,3845.709320942643,Clothing,2968.13
2025-07-17,3304.066701751982,2847.114195034545,3781.4646019323354,Clothing,2512.52
2025-07-18,3346.8928627601026,2871.7289584922883,3817.5485595164837,Clothing,3359.25
2025-07-19,4484.606846157157,3982.448006952382,4956.2058043796505,Clothing,4920.86
2025-07-20,4449.303245986828,3989.247732072152,4907.967857911352,Clothing,4725.41
2025-07-21,3364.6219968018677,2918.903122614367,3853.111920968851,Clothing,3361.36
2025-07-22,3330.463543624861,2856.4963007343163,3799.3166240531814,Clothing,3175.02
2025-07-23,3355.411293909382,2892.2801756413564,3846.139463531902,Clothing,3517.79
2025-07-24,3309.5416825620514,2845.233245009139,3794.78865499195,Clothing,3046.83
2025-07-25,3351.6086237917634,2823.9986323440567,3818.7700672249775,Clothing,3430.15
2025-07-26,4488.029111071774,3991.758350398667,4947.382900108693,Clothing,4469.73
2025-07-27,4451.002321830796,3979.989164884209,4969.554263541432,Clothing,4661.4
2025-07-28,3364.2870272481205,2878.735327234721,3858.949766295499,Clothing,4036.35
2025-07-29,3327.913020787868,2855.448575190192,3802.4834130042104,Clothing,3411.6
2025-07-30,3350.5994920325925,2895.0366799908425,3799.7933684780687,Clothing,3174.7
2025-07-31,3302.560801338952,2828.968629418014,3813.44678242814,Clothing,3304.7
2025-08-01,3342.686560585398,2874.420120105268,3808.557899284783,Clothing,2844.83
2025-08-02,4477.522915457444,4008.1948089276175,4937.949007715023,Clothing,4071.84
2025-08-03,4439.387518899602,3928.1865102345223,4941.721715827948,Clothing,4174.07
2025-08-04,3352.143123835601,2868.622908878376,3816.154091641144,Clothing,3183.53
2025-08-05,3315.9056273591755,2842.018870824354,3777.4926331599477,Clothing,3367.05
2025-08-06,3339.459598840736,2830.2997420797897,3816.043914594656,Clothing,3111.36
2025-08-07,3293.061837266083,2828.0811450201604,3784.5687817294847,Clothing,3633.87
2025-08-08,3335.6199341599045,2848.8662416812003,3852.761957405563,Clothing,3339.49
2025-08-09,4473.672787642437,4003.2992567769447,4940.806060116234,Clothing,4344.47
2025-08-10,4439.50558469164,3938.6912577909065,4928.45044318129,Clothing,4240.34
2025-08-11,3356.9241838264047,2849.9323151432814,3815.8199320974727,Clothing,3396.93
2025-08-12,3325.9647106363946,2877.531232325581,3826.6646581782256,Clothing,3583.07
2025-08-13,3355.311355731333,2856.2712120586125,3835.090018948845,Clothing,3133.85
2025-08-14,3315.1028555633957,2831.80101911061,3794.8531000939033,Clothing,3196.37
2025-08-15,3364.1145473813513,2896.815731701613,3830.387553305102,Clothing,3298.75
2025-08-16,4508.7428411795645,4061.044067344699,4987.732732079348,Clothing,3930.29
2025-08-17,4481.124508370938,4007.2240433488464,4960.569244653311,Clothing,4124.98
2025-08-18,3404.9155908048742,2933.4023849757264,3878.7166207322234,Clothing,3273.78
2025-08-19,3380.005606726567,2911.2558216695024,3869.350308902337,Clothing,3650.22
2025-08-20,3414.9399039827817,2926.8005640341175,3924.515894869211,Clothing,3491.87
2025-08-21,3379.730502564693,2914.0431435964597,3880.5879772192084,Clothing,3481.89
2025-08-22,3433.042184442809,2973.3888520058613,3928.0277629918774,Clothing,3671.88
2025-08-23,4581.1805491955365,4119.943473910455,5073.409577672685,Clothing,4432.14
2025-08-24,4556.214323741826,4046.1439997548223,5019.72943455267,Clothing,4634.34
2025-08-25,3481.756634440609,2987.5171746587453,3959.1468730354864,Clothing,3438.24
2025-08-26,3457.680842146502,2978.874688892994,3939.1758219586536,Clothing,3550.95
2025-08-27,3492.543735815095,2995.6071978711166,3990.9025112291883,Clothing,3325.1
2025-08-28,3456.3963955370746,2973.4378659831737,3923.5716103564496,Clothing,2815.97
2025-08-29,3507.969475887465,3005.770005536129,4017.612391809767,Clothing,3472.0
2025-08-30,4653.659645779645,4171.092087238584,5136.23461713057,Clothing,5098.48
2025-08-31,4625.64951503076,4153.725095018875,5058.833801291643,Clothing,4933.01
2025-09-01,3547.685820952316,3046.0163978888263,4009.238964373132,Clothing,3818.62
2025-09-02,3519.7915618708594,3053.583574440072,3991.244465435098,Clothing,3908.89
2025-09-03,3550.684978375084,3100.9824864818684,3999.081359149727,Clothing,3595.0
2025-09-04,3510.585814178451,2996.2636961093563,3988.1911179924236,Clothing,3639.06
2025-09-05,3558.395740707747,3032.820114256289,4055.8103188309874,Clothing,3417.94
2025-09-06,4700.679823347298,4254.725335163865,5227.4324562982065,Clothing,4573.03
2025-09-07,4669.781505377242,4179.569538082077,5102.188379329959,Clothing,4941.36
2025-09-08,3589.596028793104,3122.9710505865955,4060.518141040167,Clothing,3986.71
2025-09-09,9505.536226282682,9025.123048003456,10029.67592136424,Clothing,9024.74
2025-09-10,3590.6569757410944,3119.7066048564184,4085.722081747201,Clothing,3533.02
2025-09-11,3551.039096119138,3056.2492890014605,4012.1843735923844,Clothing,3679.81
2025-09-12,3600.385961425624,3146.9047071159953,4067.161895184527,Clothing,3872.24
2025-09-13,4745.293506696998,4253.8060196910255,5215.952617412662,Clothing,4265.53
2025-09-14,4718.105937813719,4187.399848988024,5168.4684963942,Clothing,3953.0
2025-09-15,3642.6888454073032,3148.6900371107936,4116.989350175109,Clothing,3575.89
